label,recommended_fertilizer,eco_friendly_alternative,dosage
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,DAP,Manure,80-120 kg/acre
5,DAP,Manure,80-120 kg/acre
5,DAP,Manure,80-120 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,DAP,Manure,80-120 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
